Datetime,ABS_640,ABS_520,ABS_365,AAE,Scat_700,Scat_550,Scat_450,BS_700,BS_550,BS_450,SAE,SSA_700,SSA_550,SSA_450
'01-Jul-2022 00:00:00',0.95710348,1.073434185,1.32270834,0.578553083,7.867322565,11.45747505,15.54425492,1.493394333,1.292183417,2.063324896,1.559595733,0.893383929,0.915891228,0.928638928
'01-Jul-2022 00:10:00',1.022391237,1.157864568,1.45412699,0.626729019,9.925371802,14.31778686,19.22504842,1.192552917,1.47633775,2.335981333,1.497845438,0.911074167,0.927493704,0.937733258
'01-Jul-2022 00:20:00',1.095334519,1.247263923,1.625195934,0.707261021,9.919075415,15.04873672,20.23743693,1.663326,1.475996833,2.731615,1.618961396,0.905879529,0.926153985,0.935148811
'01-Jul-2022 00:30:00',1.007266353,1.132077147,1.432119024,0.627162247,9.488337111,13.6869317,17.95141736,1.77836,1.531358583,2.57003,1.456435464,0.907606186,0.925952939,0.934481002
'01-Jul-2022 00:40:00',1.122466941,1.267361894,1.587412816,0.616163389,9.171623455,14.26085032,19.31585218,1.376836583,1.756852917,1.905743417,1.691036321,0.896292887,0.921017861,0.932708499
'01-Jul-2022 00:50:00',1.960979524,2.282669089,3.019272499,0.769132586,10.13445892,15.8012524,20.99882387,1.463526167,1.940321583,1.96035575,1.65676115,0.846705756,0.878807657,0.891347591
'01-Jul-2022 01:00:00',3.03668125,3.599511999,4.864985976,0.829664202,10.46935841,16.93095677,23.70959915,1.721765667,2.052027833,5.399444167,1.853433197,0.790585883,0.833399639,0.855204107
'01-Jul-2022 01:10:00',2.713123569,3.189824511,4.256049827,0.800579067,10.92469882,17.49776502,23.74953501,1.601181,1.885144167,2.8451925,1.765586259,0.81212071,0.851917929,0.868874607
'01-Jul-2022 01:20:00',2.14005335,2.495307771,3.271774706,0.756497023,11.36332515,17.8344863,24.08197264,1.977549333,1.934819833,2.1926185,1.710892452,0.849845724,0.881702648,0.896038646
'01-Jul-2022 01:30:00',2.508674995,2.932587756,3.87274457,0.772977894,11.2257443,18.19540779,24.66488883,1.63955725,1.883189083,3.543231667,1.791302463,0.827909207,0.86666521,0.882294886
'01-Jul-2022 01:40:00',1.488101918,1.714984598,2.212399768,0.703572237,10.85818094,16.98474806,23.10153823,1.931429417,2.017737,3.561001667,1.71643887,0.88616859,0.911551887,0.92385725
'01-Jul-2022 01:50:00',1.337761348,1.536612929,1.968352166,0.688461143,11.17578594,17.24356515,22.00121663,1.658629917,1.918058,4.127702083,1.544499139,0.898648151,0.9210963,0.928105039
'01-Jul-2022 02:00:00',2.753765901,3.764263608,5.063957875,0.864674744,11.99154388,18.06965269,23.62942262,1.926155417,1.785156583,3.68164775,1.544992989,0.842222401,0.855795612,0.869232145
'01-Jul-2022 02:10:00',35.48092489,36.6470626,52.8849924,0.745578123,12.07417816,18.00640544,23.81978065,1.868576167,2.0392845,4.632723167,1.541737197,0.262613077,0.334649311,0.349202286
'01-Jul-2022 02:20:00',13.37294931,14.06527878,17.05714599,0.708723708,11.57884699,17.93565494,23.08536779,1.485966083,2.074525833,2.87508125,1.572366034,0.697117275,0.740639342,0.744918171
'01-Jul-2022 02:30:00',1.462559971,1.536617402,1.926031346,0.462627193,11.79720489,17.71317059,22.09404992,2.006900083,2.128499417,4.071438646,1.431737814,0.895447458,0.922068343,0.928177767
'01-Jul-2022 02:40:00',NaN,NaN,NaN,NaN,10.63480769,15.3304753,21.1232848,1.418360167,1.70635575,3.794167583,1.550644737,NaN,NaN,NaN
'01-Jul-2022 02:50:00',1.12616409,1.289965169,1.58331865,0.592057951,9.435557948,13.34718669,17.15322509,1.6731005,1.57523575,2.6992175,1.355066853,0.898283972,0.914587693,0.925023383
'01-Jul-2022 03:00:00',21.59775282,29.93198098,28.98585413,0.295601553,9.580380792,13.74378985,17.03259341,1.59657475,1.725682083,3.16968,1.307345118,0.377536953,0.409594548,0.468387765
'01-Jul-2022 03:10:00',1.386928407,1.459600564,2.187524491,0.946175721,9.765108786,13.06200247,16.95567513,1.520688667,1.416124917,3.961130833,1.246385172,0.884287873,0.903016351,0.902386011
'01-Jul-2022 03:20:00',0.91261631,1.038638212,1.347934502,0.692120533,9.234425854,13.45108792,16.72310012,1.278076917,1.512783083,3.0142525,1.353080248,0.914537043,0.93079013,0.93519863
'01-Jul-2022 03:30:00',0.883847933,1.058584853,1.720063098,1.176034141,9.718266858,14.04677366,17.33149816,1.454312917,1.789420833,1.769179167,1.321941202,0.9242224,0.934373062,0.928824526
'01-Jul-2022 03:40:00',0.975984507,1.194758403,2.478026963,1.701469946,9.949894326,14.64284748,18.55081211,1.622228083,1.5715395,2.570849167,1.419238942,0.92218945,0.930796789,0.91449213
'01-Jul-2022 03:50:00',1.131341802,1.081809703,2.650841701,1.648887207,10.12325196,14.48507877,18.16903842,1.716347417,1.707758667,2.11749875,1.332255759,0.916936277,0.935354704,0.907665994
'01-Jul-2022 04:00:00',18.54163692,20.72735789,25.08227594,0.538116108,10.1741061,14.24711217,18.85654143,1.875522583,1.791414917,2.843354167,1.39865328,0.361632794,0.422446593,0.461602209
'01-Jul-2022 04:10:00',0.806006405,0.974978488,1.169136256,0.646332021,10.10649473,14.1940263,17.97341186,1.515743,1.909595833,3.245086458,1.312808509,0.921493952,0.940661127,0.945301606
'01-Jul-2022 04:20:00',0.992932931,3.69086135,1.434686586,0.299467996,10.44582943,14.34067784,18.57216668,2.017845083,1.629815833,3.29945325,1.303617486,0.919274732,0.803119385,0.933653996
'01-Jul-2022 04:30:00',21.8710436,16.73293648,28.3513948,0.645054034,11.10381166,15.32891736,19.28643298,1.809754667,1.90653825,2.60705875,1.253939976,0.489439655,0.573723073,0.545703391
'01-Jul-2022 04:40:00',1.338276231,1.714491375,4.534681339,2.328064915,10.83046546,16.12069759,19.43155159,1.658895083,2.1089975,3.139359167,1.330448055,0.909604284,0.913744718,0.873307683
'01-Jul-2022 04:50:00',1.077399431,2.006857463,3.80175846,2.253459237,10.08597906,14.62421924,18.63911201,1.441546417,1.853540833,2.455096167,1.394288306,0.919497128,0.892855465,0.886530836
'01-Jul-2022 05:00:00',23.47681722,19.80490349,24.20977738,0.209517933,9.631086727,13.92154403,18.67965592,1.641825667,1.685087667,4.663716667,1.498486095,0.539758444,0.548604779,0.620819327
'01-Jul-2022 05:10:00',11.41211869,12.13647096,13.13916791,0.713139839,9.522655971,13.12782281,16.67520861,1.550238167,1.596899833,2.164370167,1.269805072,0.616465819,0.646778201,0.66846717
'01-Jul-2022 05:20:00',1.399624166,1.818053617,2.94936237,1.420507446,9.178029164,13.65199555,16.58322985,1.774438,1.685726417,2.921183333,1.357478099,0.886377876,0.89251278,0.884163245
'01-Jul-2022 05:30:00',0.833507254,1.092461953,1.889776814,1.467765223,7.983386206,12.81052442,15.62032966,1.06701475,1.534532417,2.4976,1.541964177,0.91516586,0.925964684,0.917313159
'01-Jul-2022 05:40:00',0.795233156,1.038937808,1.832633875,1.500235236,6.17215475,9.575249618,13.44511614,1.035985667,1.181412333,3.330342083,1.778412019,0.897603464,0.909242031,0.909181174
'01-Jul-2022 05:50:00',0.644416475,0.853371382,1.56987699,1.606324025,6.120928728,8.947073649,11.83832531,1.023715417,0.940671083,2.136439375,1.493383731,0.916443413,0.919506069,0.913059833
'01-Jul-2022 06:00:00',0.72695328,0.947266626,1.692176943,1.519027683,5.492802761,8.450234745,11.1539975,0.5602595,0.847652917,2.902547604,1.610438483,0.89602264,0.906619719,0.900098505
'01-Jul-2022 06:10:00',0.8329566,1.08266145,1.884041105,1.470730625,5.610808039,8.181861519,10.41698669,0.817769417,0.776803167,4.012613889,1.40790917,0.884789291,0.891225162,0.881675049
'01-Jul-2022 06:20:00',0.823570218,1.065400649,1.829127352,1.452542243,5.516645253,8.184233746,10.61891178,0.831848963,0.725187987,2.139549767,1.520990885,0.884141409,0.892972508,0.887174146
'01-Jul-2022 06:30:00',13.21115182,23.1754159,22.31521548,1.163359628,5.267597503,7.797934519,10.54022614,0.80709133,0.912682927,2.027843567,1.590732733,0.469781746,0.491208468,0.529137505
'01-Jul-2022 06:40:00',2.583514344,2.971056778,4.445692078,1.025146489,5.285642574,7.914250379,9.548350145,0.96329391,0.890060219,2.544446792,1.354639136,0.69910805,0.741674346,0.732016105
'01-Jul-2022 06:50:00',0.922932568,1.190996063,2.117692426,1.494413788,4.65043317,7.429635616,8.951120081,0.73502591,0.758495323,2.500129389,1.503991454,0.850169615,0.870606842,0.850831452
'01-Jul-2022 07:00:00',0.801334178,1.060608548,1.83723636,1.485263247,4.387222134,6.987816544,9.771635972,0.713601567,0.855676947,1.5615329,1.824747363,0.860937114,0.876967204,0.878550706
'01-Jul-2022 07:10:00',1.096552988,1.383641437,2.181453671,1.241021422,4.678703748,7.374051633,9.999663957,0.826991647,0.87907537,2.395841617,1.734006117,0.825948226,0.851311338,0.855154533
'01-Jul-2022 07:20:00',1.747758323,2.126597264,3.01739308,0.994710971,6.834677084,9.631894534,13.49095244,0.686414907,1.20626137,3.1749775,1.557697985,0.811483761,0.828535915,0.846339065
'01-Jul-2022 07:30:00',1.40858479,1.754975199,2.809280696,1.276611998,7.211438209,10.66405552,13.68371922,1.211992173,1.394845867,2.1326452,1.454332114,0.851030631,0.866252332,0.864280874
'01-Jul-2022 07:40:00',1.170105995,1.479746767,2.444803038,1.322445904,7.121067157,10.22867424,12.76860947,0.98677982,1.078561777,3.379634,1.324340875,0.872330834,0.880965395,0.872877965
'01-Jul-2022 07:50:00',1.129316961,1.401161061,2.268863882,1.258776039,6.813849346,9.824922214,11.64976855,1.018301167,1.090445983,0.749874833,1.246883341,0.869396341,0.882847946,0.869796243
'01-Jul-2022 08:00:00',2.050545512,2.511970768,3.625943542,1.024184557,7.604294056,9.836311184,13.2186863,1.13892827,1.400368917,2.68481594,1.251993456,0.801552614,0.805143079,0.818499167
'01-Jul-2022 08:10:00',1.60151677,1.952884389,2.836282399,1.022488902,7.189534056,9.73630416,12.58881268,1.030379547,1.15039375,3.686191667,1.266774202,0.83088768,0.840783277,0.845853173
'01-Jul-2022 08:20:00',1.874110815,2.299549847,3.275203032,0.995536281,20.53187778,22.21909751,23.07875395,2.71166367,2.62973628,4.340878317,0.503120784,0.80598774,0.825640175,0.813944709
'01-Jul-2022 08:30:00',NaN,NaN,NaN,NaN,8.421267372,9.891548728,11.78897609,1.602757563,1.092002904,1.273553604,0.288625164,NaN,NaN,NaN
'01-Jul-2022 08:40:00',NaN,NaN,NaN,NaN,6.542696348,6.791627371,8.350373575,0.553221922,0.836095694,2.525443917,0.297851946,NaN,NaN,NaN
'01-Jul-2022 08:50:00',NaN,NaN,NaN,NaN,8.906543832,11.22157385,13.98110128,1.183885917,1.320032077,3.367694708,1.037783933,NaN,NaN,NaN
'01-Jul-2022 09:00:00',NaN,NaN,NaN,NaN,7.997122652,9.667501859,11.37421075,0.990177683,1.104581637,2.383118583,0.814928956,NaN,NaN,NaN
'01-Jul-2022 09:10:00',NaN,NaN,NaN,NaN,7.750047965,9.778184907,11.49776009,0.877872713,0.92848129,3.273567583,0.900583248,NaN,NaN,NaN
'01-Jul-2022 09:20:00',NaN,NaN,NaN,NaN,9.01745871,10.96439314,11.80764645,1.227413867,1.26507485,2.450672547,0.62412228,NaN,NaN,NaN
'01-Jul-2022 09:30:00',NaN,NaN,NaN,NaN,8.873958034,11.16652742,12.400959,1.26553681,1.241808187,2.611725533,0.761990398,NaN,NaN,NaN
'01-Jul-2022 09:40:00',0.637898111,0.820285022,1.792997556,1.879822148,7.337843616,9.399377176,10.95134577,1.304096153,1.1003488,2.95317675,0.931383937,0.922590605,0.924451949,0.901963238
'01-Jul-2022 09:50:00',0.488938609,0.5356091,0.722325315,0.729221908,8.605632924,10.16387639,12.59466223,1.135783857,1.233624623,2.942773117,0.858049447,0.948092987,0.950626044,0.952846907
'01-Jul-2022 10:00:00',0.685807657,0.753186219,1.065427505,0.836269065,7.443787193,9.720293358,11.75536673,0.994048063,0.93527796,2.363163375,1.045698382,0.919895407,0.93125332,0.9283425
'01-Jul-2022 10:10:00',0.488467275,0.545723764,0.90360239,1.278165251,7.688078326,9.971238035,12.38532784,1.368571667,1.228487433,2.159037708,1.083005924,0.945837231,0.950905864,0.946344217
'01-Jul-2022 10:20:00',0.866993237,0.960179815,1.314159263,0.870462345,7.397301282,10.04599925,11.35909892,1.32430435,0.856491177,1.217912375,0.988982169,0.903158403,0.91633539,0.91221983
'01-Jul-2022 10:30:00',11.10625705,13.44291663,23.53892619,1.216179104,8.01167636,10.21635555,10.48257451,1.53082304,1.052226717,3.070062167,0.699475284,0.483603591,0.495701004,0.433874353
'01-Jul-2022 10:40:00',2.138809051,2.603306236,4.396625538,1.298671243,9.74154727,11.44216991,12.20340521,1.980335823,1.432162807,3.022049313,0.499130136,0.849907753,0.840950278,0.804479838
'01-Jul-2022 10:50:00',1.26106461,1.518109978,3.116459335,1.669607308,18.58072506,21.18020929,21.13898812,3.525087487,3.657835527,4.543217708,0.495204451,0.930693692,0.928771547,0.894191382
'01-Jul-2022 11:00:00',2.865200283,3.301276527,5.608806411,1.2362087,17.15776266,19.46855226,19.92248357,2.771521317,2.902965333,5.243325147,0.359019125,0.873489672,0.866660543,0.826155222
'01-Jul-2022 11:10:00',2.652392465,3.171586156,5.278395137,1.227566836,14.18889333,17.60805162,19.02088574,2.223545883,2.382641283,4.570621563,0.704042194,0.863108569,0.865170608,0.827588351
'01-Jul-2022 11:20:00',1.05295259,1.234280298,1.655692208,0.706635077,11.31493469,16.14284457,20.23095676,1.737284947,1.879930207,3.186712283,1.364302211,0.908781691,0.929967681,0.930918568
'01-Jul-2022 11:30:00',0.689002367,0.80069379,1.165778447,0.946073151,10.92584382,16.4467814,21.09412325,1.310740733,1.804444067,2.789119367,1.495588397,0.945169016,0.95583094,0.956630759
'01-Jul-2022 11:40:00',0.503749688,0.609475013,0.911243983,1.064491157,7.314289497,10.98286393,14.29939862,1.365788567,1.37975524,2.471805067,1.510447495,0.939465747,0.949529582,0.949849175
'01-Jul-2022 11:50:00',1.964279571,2.416221448,3.585292917,1.077344565,5.465562361,7.788841233,9.986224615,0.871396367,0.957903933,1.920834004,1.310938648,0.746650896,0.754187274,0.766236592
'01-Jul-2022 12:00:00',1.453338409,1.79115071,2.675220845,1.091354841,4.466200754,6.130247218,6.047624371,0.46508538,0.7408836,3.052729667,0.664794497,0.770361186,0.782879731,0.732214514
'01-Jul-2022 12:10:00',1.627143255,2.009398926,2.989738033,1.088474175,4.436870344,5.402581429,6.909542495,1.010126111,0.729144833,2.417151194,0.997868278,0.749298898,0.740501015,0.743360054
'01-Jul-2022 12:20:00',1.977447512,2.416763266,3.542901178,1.08555886,4.166899899,5.344337224,7.283548841,0.717381417,0.527164737,2.73245782,1.326378179,0.709055101,0.716984888,0.73202396
'01-Jul-2022 12:30:00',1.460590813,1.798268967,2.669700783,1.083389552,3.329838135,4.649339878,5.285911045,0.5784585,0.64926075,2.526566333,0.968227201,0.711102216,0.7302265,0.702246788
'01-Jul-2022 12:40:00',1.979649329,2.432964662,3.624270041,1.083273287,3.979126509,5.955002483,7.366606577,0.54723175,0.761544083,2.219686667,1.391717126,0.677102984,0.722552092,0.705379224
'01-Jul-2022 12:50:00',3.256817466,3.993180099,5.835587953,1.054967473,7.442670867,9.971326042,12.39789203,1.149888333,1.63694025,3.129331458,1.15137166,0.716270667,0.725838846,0.726546866
'01-Jul-2022 13:00:00',2.83316126,3.681344069,5.610416728,1.239907777,7.444660882,11.54521005,13.48890972,1.536090917,1.476588083,2.612354917,1.383204451,0.750200044,0.775854311,0.758025133
'01-Jul-2022 13:10:00',0.593650773,0.766090446,1.193204055,1.252864971,3.367280005,5.133833049,5.634608541,0.56654925,0.562428333,1.388105625,1.137852669,0.873719962,0.889226107,0.870930689
'01-Jul-2022 13:20:00',0.704389987,0.871037418,1.287724943,1.107753178,4.580780787,7.549505865,10.09451371,1.041125833,0.839108667,0.5557805,1.861587632,0.885155161,0.907042885,0.91378188
'01-Jul-2022 13:30:00',0.835850143,1.024658469,1.519705109,1.069423326,6.878136041,12.14767143,16.57184083,1.081982583,1.651579167,3.477730833,2.010494923,0.900031229,0.926241083,0.931614234
'01-Jul-2022 13:40:00',1.842448775,2.255915292,3.309189642,1.05542882,8.184267285,12.47282448,17.81500337,1.523538917,1.764544083,3.288795833,1.759412202,0.832681848,0.857842289,0.871643705
'01-Jul-2022 13:50:00',2.388494143,2.916578315,4.230966253,1.020626621,8.704735057,13.07147502,17.48745157,1.759684833,1.634648167,4.132568333,1.590700621,0.799209342,0.826124134,0.836734089
'01-Jul-2022 14:00:00',3.887278844,4.736669536,6.825258277,1.011220481,9.037153222,13.53889002,17.4325388,0.795418,1.7465475,3.517511667,1.50050496,0.724701132,0.757511512,0.765730563
'01-Jul-2022 14:10:00',4.100495242,4.992499437,7.165836976,0.997805111,9.803582001,12.82698722,18.00861799,1.667463333,1.878233667,3.563414833,1.370569994,0.726002825,0.733847588,0.758179815
'01-Jul-2022 14:20:00',2.866284166,3.494847925,5.062744869,1.01665686,9.854262203,13.67727818,16.80901035,1.518384167,1.71889375,3.456922222,1.209733438,0.790132288,0.805223445,0.803709181
'01-Jul-2022 14:30:00',2.69520568,3.287431158,4.73715866,1.007027845,9.806890029,13.83101425,17.12040653,1.649181417,1.590038917,2.589082,1.273491959,0.798619828,0.816610747,0.81699056
'01-Jul-2022 14:40:00',2.43550426,2.968116714,4.282450518,1.007906451,8.874593199,12.82195429,16.48938051,1.168199667,1.682912417,3.879800833,1.408077612,0.79929216,0.820334795,0.826175591
'01-Jul-2022 14:50:00',2.131694742,2.594808847,3.750048912,1.009573573,7.955033532,13.04063991,15.59115203,1.445817917,1.511137,2.130180313,1.548682126,0.802732084,0.841595957,0.836984161
'01-Jul-2022 15:00:00',1.905100465,2.312360885,3.330323736,0.998339387,7.96682751,11.88652026,15.4853717,1.196838833,1.26348875,3.115126042,1.51541341,0.819981665,0.844771474,0.851510701
'01-Jul-2022 15:10:00',1.441187771,1.759257047,2.518054101,0.998000595,7.641103084,11.05781113,13.66111246,1.311490083,1.01732375,2.004706979,1.314359295,0.853725243,0.869724527,0.870417378
'01-Jul-2022 15:20:00',1.064979771,1.315789542,1.946808269,1.078365227,6.595520612,10.0819038,13.86098795,1.21409375,0.984997417,2.598641667,1.685990325,0.871451038,0.890382727,0.898907547
'01-Jul-2022 15:30:00',1.055955506,1.275666971,1.797415818,0.942769997,7.598911444,10.74861014,14.16615473,1.404132667,0.938113,3.470189583,1.426932664,0.885488235,0.899172397,0.905815306
'01-Jul-2022 15:40:00',0.821788317,0.985092855,1.351095474,0.886800238,7.335568125,12.2550608,16.31384887,1.2551905,1.581518167,2.06668125,1.823186192,0.905538868,0.928877038,0.935476164
'01-Jul-2022 15:50:00',0.862747167,1.036392333,1.404644558,0.866985053,8.096550659,12.92161888,18.68205655,1.592663833,1.6329145,3.748646458,1.893399988,0.910194402,0.928913838,0.94093536
'01-Jul-2022 16:00:00',0.961892122,1.149776333,1.563431022,0.86528474,8.93524234,14.50276408,20.84693128,1.534373083,1.880985333,2.102700167,1.925342041,0.908835855,0.929727444,0.941078145
'01-Jul-2022 16:10:00',0.98877165,1.183035915,1.605578779,0.86305751,8.779064353,14.0399333,19.50922783,1.344537417,1.856513667,3.763622917,1.8123545,0.905400384,0.925605636,0.935622178
'01-Jul-2022 16:20:00',1.000076454,1.194822803,1.617357867,0.856273863,8.798067347,14.51032858,21.06620031,1.689744583,2.005015833,3.85004,1.990274966,0.903811555,0.927140606,0.939676675
'01-Jul-2022 16:30:00',1.033022911,1.236286473,1.688159003,0.874523593,9.174866633,15.00612632,20.91122302,1.60284475,2.125165833,2.5066945,1.87640906,0.905377963,0.927196453,0.936999182
'01-Jul-2022 16:40:00',1.023667779,1.22364231,1.656111434,0.856184828,10.03119893,16.83586653,24.01942095,1.539494583,2.34914275,3.59648725,1.98254872,0.913391306,0.935131302,0.945376238
'01-Jul-2022 16:50:00',1.012861798,1.208693643,1.628390599,0.845243423,11.38896367,18.38504804,26.21811563,2.549319167,2.385631667,3.826330833,1.895775313,0.923446093,0.940730499,0.950507656
'01-Jul-2022 17:00:00',1.183447252,1.41980315,1.937303027,0.876897329,12.5539943,21.18692028,29.44635412,2.394229167,2.785686667,4.499053333,1.939391268,0.920053766,0.940203711,0.948225181
'01-Jul-2022 17:10:00',1.583010563,1.898231032,2.5857968,0.874800927,13.46358662,21.83919271,29.54950987,2.073928167,2.696966667,2.588970833,1.785547434,0.902111219,0.923744318,0.932112833
'01-Jul-2022 17:20:00',1.208741742,1.444429547,1.997715667,0.896339242,12.22552779,20.394356,28.95238985,2.02907,2.788365833,4.64619,1.955429732,0.916338734,0.936775897,0.946066633
'01-Jul-2022 17:30:00',0.912574567,1.081877924,1.457093954,0.834265761,11.66342461,18.80678489,26.1660804,2.12327175,2.591160833,4.1506475,1.835341517,0.932105548,0.947912554,0.955254765
'01-Jul-2022 17:40:00',0.92422662,1.093439848,1.475973723,0.835163739,12.22564557,19.72298187,27.96785624,2.293101667,2.44817625,4.340216667,1.881766671,0.934122135,0.949717127,0.957538675
'01-Jul-2022 17:50:00',1.090241924,1.292788773,1.749172031,0.841143058,12.71546365,20.09417941,28.25378935,2.503591417,2.47141,2.9968175,1.814104569,0.92586278,0.942046595,0.95057735
'01-Jul-2022 18:00:00',1.66430185,2.01884662,2.859441795,0.961808551,9.905431544,15.91929838,22.27156057,1.371075167,1.944670083,3.32746,1.815728368,0.865294253,0.889870117,0.900345186
