Datetime,ABS_640,ABS_520,ABS_365,AAE,Scat_700,Scat_550,Scat_450,BS_700,BS_550,BS_450,SAE,SSA_700,SSA_550,SSA_450
'01-Jul-2022 18:10:00',3.289612572,3.989155753,5.603993979,0.949655892,9.580895844,15.13522484,19.39221281,1.44354425,1.954230833,3.162699167,1.601193903,0.760356176,0.79930561,0.807479243
'01-Jul-2022 18:20:00',2.892597368,3.501589709,4.90554139,0.940131734,11.14196175,17.40793164,23.6392823,2.107400583,2.148235667,3.451672333,1.713202026,0.806023062,0.83889478,0.854164666
'01-Jul-2022 18:30:00',2.2758071,2.744056688,3.826613914,0.926938315,12.45536407,19.8950393,27.29314259,2.392864167,2.276361,3.552319167,1.783999659,0.855573345,0.883671451,0.896463846
'01-Jul-2022 18:40:00',2.616686815,3.161083941,4.426766996,0.937993234,12.18342248,20.1631119,26.88420189,2.3230065,2.27782725,4.021245833,1.802275383,0.835025423,0.870147091,0.880808736
'01-Jul-2022 18:50:00',1.708742406,2.053419168,2.88189788,0.939495376,13.59157772,21.6078767,29.80927105,1.953730333,2.36238,3.104974167,1.788718725,0.895034869,0.916607523,0.926046168
'01-Jul-2022 19:00:00',1.188549452,1.428718371,2.141189557,1.035351623,14.50584486,22.82969907,31.16087123,2.32326025,2.403273417,3.61671475,1.734965655,0.93057682,0.944130567,0.947877972
'01-Jul-2022 19:10:00',1.098526094,1.301263681,1.845285366,0.921055876,16.48290471,26.28584591,35.46472854,2.74400575,2.710263333,4.756723333,1.741034176,0.942057955,0.955102429,0.958906618
'01-Jul-2022 19:20:00',1.079071744,1.267098713,1.735274667,0.842072068,17.42653584,28.22052351,38.424194,2.3387275,2.671937583,2.852934833,1.797217715,0.945769032,0.959002476,0.96356015
'01-Jul-2022 19:30:00',1.548017018,1.910426581,3.64812154,1.508910892,18.32703488,29.27925211,39.04824612,2.663351,3.002415833,4.783354167,1.722864452,0.931418091,0.943706579,0.937286017
'01-Jul-2022 19:40:00',1.502514839,1.834374105,3.398466707,1.452843999,19.13745577,29.7021894,41.17107446,2.343196167,2.867726667,4.3407675,1.741308081,0.935376578,0.946166217,0.943078231
'01-Jul-2022 19:50:00',1.21050473,1.406419465,1.486071938,0.342657231,21.45213033,34.47303744,48.01145122,3.051509167,3.557186667,6.515614167,1.82840299,0.948016121,0.961449062,0.97195074
'01-Jul-2022 20:00:00',1.250091814,1.446069496,1.665116805,0.494077891,23.5549417,37.77523514,52.10854798,3.906995,3.903991667,6.1803175,1.80311174,0.951628421,0.964045951,0.972033252
'01-Jul-2022 20:10:00',1.262549385,1.442698617,1.836836503,0.667371154,24.3573204,39.67951675,54.78359447,3.585452583,3.772220833,6.653302583,1.841358023,0.953428579,0.966130518,0.971669206
'01-Jul-2022 20:20:00',1.465766394,1.705583098,2.467728159,0.91693789,25.176321,41.95482629,58.00978846,3.6636925,3.944228083,5.871391667,1.896826331,0.949226989,0.962914385,0.96637403
'01-Jul-2022 20:30:00',1.714531483,1.999389415,3.014449578,1.011270166,26.33382451,42.87849819,59.87995329,3.672645833,4.285808333,7.7814,1.864723047,0.943878203,0.957808325,0.96097986
'01-Jul-2022 20:40:00',1.797430936,2.102830592,3.373333323,1.137118225,26.94051064,43.52613974,60.42340415,3.972934583,4.330185833,7.078938333,1.833872254,0.943140983,0.956649364,0.957943073
'01-Jul-2022 20:50:00',1.806468963,2.09967035,3.025139375,0.923646758,25.93890684,44.39256418,61.00038073,3.894515833,4.326816667,5.302076667,1.9444728,0.93975983,0.956980597,0.960754194
'01-Jul-2022 21:00:00',1.638242017,1.896291508,2.682284005,0.885559609,27.70378392,46.54879127,64.84026047,3.7725725,4.64008,5.754185083,1.93137,0.94819768,0.962672924,0.966811294
'01-Jul-2022 21:10:00',1.354283198,1.556039882,1.853854738,0.530472047,28.29484787,47.05962661,64.44158858,4.094347333,4.576675,5.543007167,1.871670341,0.956395858,0.968917952,0.975048725
'01-Jul-2022 21:20:00',1.292111102,1.478635717,1.54021484,0.286231765,27.6513982,46.28752646,63.54070607,4.044665083,4.4065,7.903945417,1.891266727,0.956417436,0.969523938,0.977696944
'01-Jul-2022 21:30:00',1.333221483,1.524275018,1.690894812,0.409407687,27.21401659,44.75737915,62.69361848,3.788730833,4.209283333,4.201539167,1.895158127,0.95487393,0.967780702,0.975835277
'01-Jul-2022 21:40:00',1.347262948,1.546373412,1.823535702,0.530875387,26.31936126,43.86672486,62.49596085,3.836043833,4.0223,6.93153075,1.962289816,0.953454107,0.96691009,0.974538521
'01-Jul-2022 21:50:00',1.331692364,1.540731488,1.876412925,0.604755507,26.04510267,42.8577882,59.52760928,3.4548615,4.208725,6.781563833,1.877827723,0.953789134,0.966415885,0.972980594
'01-Jul-2022 22:00:00',1.394672182,1.622170053,2.051993841,0.684947342,25.6242523,42.22370132,59.14992013,3.631309167,4.331570833,6.09632,1.899698983,0.951271238,0.964334867,0.970813878
'01-Jul-2022 22:10:00',1.367333563,1.590996901,2.043766855,0.714800626,24.65507404,40.39328486,57.26734497,3.415041083,3.77709,4.760128333,1.912903439,0.950520512,0.963534817,0.970186275
'01-Jul-2022 22:20:00',1.275352479,1.491076579,1.908905334,0.715379038,23.62398513,37.96098483,51.74328703,3.608525833,3.7933475,5.32338,1.78279923,0.951804845,0.963660364,0.969257799
'01-Jul-2022 22:30:00',1.013999017,1.176724835,1.494759971,0.688286608,20.77109512,32.55856481,44.64090657,2.978784167,3.343635,3.830087333,1.736003014,0.956145538,0.966430338,0.971863104
'01-Jul-2022 22:40:00',0.888924771,1.035924693,1.320883819,0.702794364,19.59530073,30.36337658,41.20042698,2.617552083,3.130150833,4.1062495,1.689764,0.959073733,0.968240666,0.973081186
'01-Jul-2022 22:50:00',0.932258462,1.094332562,1.432798375,0.762423789,18.76098247,28.93364794,38.83811514,2.480145,2.8313225,4.2577175,1.651154121,0.955652139,0.965014925,0.969490282
'01-Jul-2022 23:00:00',1.152218353,1.370436478,1.992585699,0.969462816,17.51888876,26.95192453,37.07970863,2.642425833,2.815464917,4.102631667,1.699848179,0.943101853,0.953838567,0.958047454
'01-Jul-2022 23:10:00',1.303415983,1.571423726,2.626490778,1.264730337,16.90434142,26.59080348,35.19133568,2.493859083,2.698105,4.648620521,1.666632266,0.93557617,0.947817847,0.945877963
'01-Jul-2022 23:20:00',1.010410396,1.212139889,1.800888871,0.982209309,15.97374202,24.04003275,32.08936065,2.315767583,2.538684,2.058622417,1.579987539,0.945494121,0.95463234,0.957239711
'01-Jul-2022 23:30:00',0.881926395,1.054606286,1.332884648,0.727224167,15.27450897,22.67044408,30.32790899,1.924949917,2.404208333,4.966384167,1.55702065,0.948557027,0.957194425,0.963602363
'01-Jul-2022 23:40:00',0.875471083,1.039194386,1.346219942,0.762298681,14.8193015,22.2544808,28.8152452,1.932771167,2.139973333,2.587795,1.511498815,0.947608841,0.957142834,0.961633
'01-Jul-2022 23:50:00',0.85528604,1.021395387,1.33528898,0.789522631,14.63501897,21.15224086,27.44706025,1.9062775,2.096661583,2.188398021,1.426412977,0.948352564,0.955808344,0.960372459
'02-Jul-2022 00:00:00',0.772017075,0.915624648,1.21078264,0.799928558,14.08213892,20.83671132,27.41941734,2.1486455,2.22801375,4.0397825,1.511610668,0.951351655,0.959662384,0.963962886
'02-Jul-2022 00:10:00',0.718844389,0.853977939,1.157866553,0.850085737,13.88346629,20.61907407,26.99372551,1.722863167,2.098304417,3.886833583,1.513344967,0.954084424,0.961986601,0.965348487
'02-Jul-2022 00:20:00',0.752990429,0.893146578,1.243219815,0.891538835,13.2462188,20.07926528,26.17680111,1.449124667,2.207164167,2.117956167,1.549183314,0.950101472,0.95938843,0.962150872
'02-Jul-2022 00:30:00',0.748377353,0.896844104,1.360336078,1.066245336,13.08552532,19.63013826,26.79793639,1.813404167,2.0411475,4.054125,1.625887827,0.950518818,0.958701491,0.961070038
'02-Jul-2022 00:40:00',0.789812621,0.937230341,1.302544872,0.894154467,14.49181727,21.44473484,28.25381884,1.865863417,2.275638833,3.40645475,1.516513605,0.952058885,0.960086918,0.963142776
'02-Jul-2022 00:50:00',1.174510614,1.429773575,2.775162934,1.517913697,16.41597299,23.87335167,31.25004596,2.246243917,2.593748333,5.109146333,1.463240987,0.941301841,0.948051169,0.940412283
'02-Jul-2022 01:00:00',1.119208385,1.369884393,2.705226394,1.592638802,17.48406606,25.4098886,33.30533425,2.356427333,2.646589167,4.764800667,1.464092506,0.94736339,0.952990751,0.945329805
'02-Jul-2022 01:10:00',0.788560815,0.941577579,1.117204046,0.550465824,14.23677024,20.8519229,28.04880416,1.973294167,2.138958333,3.083395,1.542895106,0.950258045,0.958408709,0.966364784
'02-Jul-2022 01:20:00',0.743635152,0.887905285,1.068608552,0.628935939,14.56543757,21.34417822,28.00167224,1.803984333,2.12909,4.143322917,1.482893602,0.953960144,0.961398136,0.9676614
'02-Jul-2022 01:30:00',0.728309193,0.870472714,1.0752668,0.683234699,15.34021797,21.24461752,28.15109124,1.862499417,2.395284167,4.26258375,1.372786311,0.95722731,0.96200986,0.967938971
'02-Jul-2022 01:40:00',0.731353776,0.872984554,1.101732307,0.720513878,15.08056247,21.24907221,27.87958635,2.0897245,2.178073833,4.08717,1.392609712,0.95641855,0.962001527,0.967125823
'02-Jul-2022 01:50:00',0.795785075,0.956205686,1.273115888,0.831407982,14.70399646,22.18089312,28.69438757,1.642161083,2.390235833,1.916128333,1.523250136,0.95198452,0.960424961,0.964086289
'02-Jul-2022 02:00:00',0.869418478,1.047644436,1.418646153,0.869362792,15.44284807,22.18748793,28.00560608,2.11935025,2.257810333,4.17247275,1.353889011,0.950422145,0.956970385,0.959466035
'02-Jul-2022 02:10:00',0.826846559,1.001732274,1.365320607,0.890190566,14.46732861,21.35572945,26.73574379,1.2105145,2.148628333,3.312228667,1.398639324,0.949873925,0.957206336,0.959353906
'02-Jul-2022 02:20:00',0.858567388,1.03689962,1.451410645,0.936452395,14.76538294,21.47802958,26.81998285,1.7157315,2.134930667,3.028239833,1.359700675,0.949131606,0.956179521,0.957431811
'02-Jul-2022 02:30:00',0.936081463,1.113656396,1.529418556,0.880403583,13.85896384,19.77973989,26.34224757,1.900708667,2.055049,3.830165167,1.455264059,0.941131289,0.949100696,0.954030922
'02-Jul-2022 02:40:00',0.947712757,1.148650438,1.603329941,0.934450323,14.6426422,20.75844677,26.38130337,1.844170667,1.836893917,3.845471,1.340486779,0.943796898,0.950057921,0.952444133
'02-Jul-2022 02:50:00',0.892719894,1.081602696,1.546306925,0.985461165,14.20955996,19.08713799,25.0897734,1.611843,1.950045,3.560821667,1.284104984,0.945617101,0.949282963,0.952272573
'02-Jul-2022 03:00:00',0.652220132,0.77950197,1.078949583,0.891559768,12.44168494,17.76391932,23.06480584,1.660066417,1.921803583,2.41870725,1.4070016,0.953658899,0.960017033,0.962810705
'02-Jul-2022 03:10:00',0.570156281,0.67590858,0.925010873,0.863681438,12.33022574,17.37443623,23.48490832,1.508836333,1.696385,3.465476667,1.461489501,0.958823292,0.964240254,0.968179912
'02-Jul-2022 03:20:00',0.654649884,0.787638588,1.107071348,0.937568985,13.69696421,19.00342506,24.13723577,1.551893833,2.032617083,3.682504083,1.283371978,0.957921888,0.962145822,0.963681064
'02-Jul-2022 03:30:00',0.775904217,0.931969698,1.365078225,1.006563071,14.18101213,20.05562337,26.12613755,1.794497083,2.180963333,3.575200833,1.385930931,0.952347228,0.957984893,0.959582689
'02-Jul-2022 03:40:00',1.061757552,1.289210863,1.866824362,1.005995052,12.78704145,18.3004349,22.98593831,1.461301083,1.957151167,2.885615833,1.340670643,0.929133435,0.937452702,0.938389978
'02-Jul-2022 03:50:00',1.201740483,1.485273173,2.29568487,1.158317197,12.48003378,18.15300447,23.65714901,1.554104167,1.886216917,3.06251675,1.45304222,0.919783517,0.928686655,0.929225243
'02-Jul-2022 04:00:00',0.846295838,1.024630116,1.446866974,0.955943234,11.479037,16.32602861,21.24100774,1.459267833,1.517306417,2.671233,1.396002535,0.936612905,0.943736924,0.947218393
'02-Jul-2022 04:10:00',0.73096803,0.886451937,1.255666525,0.963730618,11.13025747,16.98819898,21.10596359,1.175308167,1.619042333,2.284752833,1.459445066,0.942970778,0.952879423,0.953564377
'02-Jul-2022 04:20:00',0.689534848,0.834710087,1.174217762,0.949648114,11.37082958,16.17874754,20.67298658,1.358685083,1.6273735,4.16169,1.357949578,0.947176589,0.953298724,0.955498301
'02-Jul-2022 04:30:00',0.755565407,0.900842735,1.286415117,0.954386826,11.18303815,15.810288,20.04982969,1.038034833,1.450153167,2.088652083,1.328528787,0.941398682,0.94859599,0.950090106
'02-Jul-2022 04:40:00',0.794053554,0.937334118,1.299817061,0.881640192,11.45527039,16.32378253,19.09606276,1.295922583,1.541002167,1.994937417,1.170072512,0.939580293,0.948131714,0.94638148
'02-Jul-2022 04:50:00',0.804550895,0.943827977,1.308239725,0.871450127,10.83368541,15.98984122,20.30765042,1.4748135,1.507795833,2.01884275,1.431671948,0.935586991,0.946703413,0.949028951
'02-Jul-2022 05:00:00',0.720099991,0.858925123,1.206509339,0.924030151,10.96543848,15.7729943,19.79150145,1.190567167,1.405422167,2.7714475,1.344223514,0.942727251,0.950761561,0.952042503
'02-Jul-2022 05:10:00',0.676625782,0.803509975,1.165105127,0.976188082,11.00916492,15.05617124,19.56398878,1.372418083,1.46171875,3.142749333,1.303189574,0.946590533,0.95178989,0.953646001
'02-Jul-2022 05:20:00',0.682356186,0.816526716,1.138497995,0.914354574,11.00994692,15.25205179,20.28066389,1.355822667,1.424073167,3.0683025,1.384600432,0.94581009,0.9515722,0.955667468
'02-Jul-2022 05:30:00',0.706278249,0.837245957,1.179862039,0.919495779,11.2214557,15.54162223,20.19872954,1.400406083,1.54671925,4.028091583,1.331873119,0.945105532,0.951326435,0.953978218
'02-Jul-2022 05:40:00',0.643597481,0.773486699,1.10890844,0.974328269,10.73554443,15.33761224,19.56873155,1.204571417,1.47776225,3.5746405,1.370014684,0.947455826,0.954417093,0.955781337
'02-Jul-2022 05:50:00',0.598455964,0.711352141,1.011500658,0.940153952,11.03907642,15.06540332,18.93220639,1.2895845,1.371135333,1.248287333,1.224712968,0.952457907,0.957091727,0.957968364
'02-Jul-2022 06:00:00',0.576591252,0.681216896,0.970097556,0.934334508,11.39288086,15.56980564,19.18065102,1.71251725,1.2438525,2.724813333,1.183121828,0.955504256,0.96000607,0.960030856
'02-Jul-2022 06:10:00',0.557909152,0.667410441,0.969207674,0.991660963,11.26057943,15.32474635,19.92950511,1.280567583,1.440120083,2.700107917,1.29353611,0.956591222,0.96039148,0.961972512
'02-Jul-2022 06:20:00',0.55944895,0.671460732,0.965683745,0.977465586,11.31138853,15.06969565,19.16080896,1.153122167,1.433475083,2.92413375,1.199362024,0.956476707,0.959479725,0.960566612
'02-Jul-2022 06:30:00',0.795082264,0.954049375,1.358867538,0.959631608,11.81382105,14.99608797,18.82556735,1.428992667,1.44140775,3.279963417,1.054844971,0.941799027,0.94294688,0.944369173
'02-Jul-2022 06:40:00',0.717822811,0.860360355,1.230276148,0.96393167,11.40127856,15.18453174,17.9034218,1.299055833,1.385855,1.968075313,1.024907603,0.945389511,0.949032758,0.946794799
'02-Jul-2022 06:50:00',0.734217981,0.886347892,1.256230984,0.960584271,11.5770548,15.46060682,17.75048972,1.2818065,1.415506917,2.306034167,0.973716155,0.944891502,0.948431071,0.945172646
'02-Jul-2022 07:00:00',1.106491296,1.334302863,1.890986103,0.957234184,11.43617543,15.98838669,17.70188841,1.238324333,1.4787575,1.500654583,0.995174176,0.918044593,0.926770863,0.918560002
'02-Jul-2022 07:10:00',1.402468695,1.690244173,2.38169402,0.945310715,11.6149761,14.88230075,18.46575913,0.98245775,1.20789625,3.015611771,1.048216158,0.900160226,0.902303709,0.904299474
'02-Jul-2022 07:20:00',1.138230795,1.373359205,1.938410571,0.950958748,11.34863627,14.88830912,18.23200631,1.437769083,1.411804667,1.889365,1.077073264,0.915573937,0.919606878,0.91983208
'02-Jul-2022 07:30:00',1.066037262,1.285818381,1.80275882,0.937226986,10.90545838,14.63313874,17.44519632,1.060823667,1.41639325,1.6461445,1.075434704,0.91747506,0.923050342,0.921614167
'02-Jul-2022 07:40:00',0.693054177,0.830689413,1.157410394,0.911791214,12.34323694,14.85861194,16.81265214,1.283179583,1.482977833,0.819420833,0.702261301,0.950585818,0.949341916,0.946365835
'02-Jul-2022 07:50:00',0.430753443,0.509152302,0.700203126,0.868220502,11.97654587,13.69530042,17.59073837,1.28273,1.13357,4.060125,0.859621213,0.965375234,0.96307525,0.965145238
'02-Jul-2022 08:00:00',0.444166992,0.530356404,0.730167879,0.885612218,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
'02-Jul-2022 08:10:00',0.409320975,0.482846711,0.664926315,0.870904961,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
'02-Jul-2022 08:20:00',0.439897488,0.526637446,0.737099988,0.92172277,9.610324374,11.25918895,15.85666614,1.152881378,1.352016303,2.432683013,1.118556415,0.959491276,0.957611037,0.962689732
'02-Jul-2022 08:30:00',0.52478804,0.630028083,0.879472344,0.92062024,9.082024504,12.47211591,14.96021259,0.950207583,1.264053083,1.913448611,1.142467165,0.949166164,0.954114998,0.953736272
'02-Jul-2022 08:40:00',0.381983802,0.465244421,0.662986402,0.980618294,8.867613366,11.08964822,13.23173553,0.782548083,0.79197525,2.920140917,0.906822135,0.961886477,0.961869462,0.960779258
'02-Jul-2022 08:50:00',0.326802089,0.398250495,0.563394284,0.969819094,8.598880184,10.37643258,12.49093851,1.33289875,0.835775583,0.259435417,0.843292196,0.966220466,0.964796053,0.964383981
'02-Jul-2022 09:00:00',0.287636145,0.344020564,0.490277802,0.948502255,8.097227996,10.79891425,12.32603136,1.142629667,1.237401917,2.593841667,0.968690507,0.968015155,0.970493233,0.968443239
'02-Jul-2022 09:10:00',0.31611459,0.378305975,0.543653301,0.973815774,7.545804617,9.679565144,12.066959,1.322690667,0.877843833,2.874433333,1.062402716,0.962885915,0.964117023,0.964406839
'02-Jul-2022 09:20:00',0.304704977,0.3620653,0.49967657,0.884619835,8.008132771,10.41003136,11.62945408,1.100353167,0.787762167,1.802991667,0.87677243,0.964970666,0.967669552,0.965135535
'02-Jul-2022 09:30:00',0.448369729,0.528827939,0.73278309,0.881453002,7.92990353,10.37612664,12.13493343,1.233594167,0.968639333,1.904138889,0.967009725,0.950458278,0.953779491,0.952560676
'02-Jul-2022 09:40:00',0.420114763,0.500166481,0.715329338,0.950974059,8.801232462,10.60691248,11.98803607,1.519478083,1.275685667,4.518057292,0.760647463,0.954966904,0.957458249,0.953229331
'02-Jul-2022 09:50:00',0.506862739,0.662694002,1.06722766,1.395007686,7.022405209,7.965772229,9.973120581,0.807365333,0.924834333,3.326603333,0.80984027,0.940696173,0.930451664,0.928715648
'02-Jul-2022 10:00:00',0.307865258,0.40135714,0.661648632,1.372291122,7.080349311,9.241175034,9.901230269,1.310109167,1.183764833,3.680945833,0.754177823,0.962494557,0.960871501,0.951022656
'02-Jul-2022 10:10:00',0.245072506,0.30965885,0.504073369,1.30105081,5.897407241,7.626281664,8.38527795,1.00779675,0.9468035,2.406291667,0.849244845,0.963892688,0.962914733,0.956250851
'02-Jul-2022 10:20:00',0.375056008,0.500181973,0.815236128,1.450588272,8.148499908,9.555676957,9.841250175,1.597817917,1.379258583,1.83827125,0.518003449,0.959954479,0.95480378,0.94078015
'02-Jul-2022 10:30:00',0.210443316,0.264008704,0.420523077,1.265924115,5.039771654,6.386585454,7.90514937,1.206757292,1.0256195,3.044972917,1.065324266,0.963622097,0.962507328,0.961169734
'02-Jul-2022 10:40:00',0.369242673,0.44884922,0.686261172,1.118012618,6.360201275,8.865160676,8.706769949,1.08294875,1.232863583,1.579158083,0.724532959,0.949075626,0.953573139,0.940174893
'02-Jul-2022 10:50:00',0.404969016,0.49833314,0.74423962,1.087415387,6.599617806,8.776584341,10.50061419,0.977114333,1.05425425,4.754378583,1.056714871,0.94648464,0.949068754,0.94631927
'02-Jul-2022 11:00:00',0.427550839,0.527529934,0.833492242,1.189989592,6.690222879,9.005901502,9.446226795,1.081229167,0.970539833,1.001523958,0.790352799,0.944231289,0.946016312,0.932997478
'02-Jul-2022 11:10:00',0.494101319,0.622301932,1.030543618,1.294472469,5.93766794,8.464642286,9.336915939,0.848858,0.922723667,2.03683325,1.016490341,0.931853801,0.936900919,0.924325107
'02-Jul-2022 11:20:00',0.485909757,0.595268604,0.863723714,0.967704937,6.386254161,8.530127674,11.00563079,1.295038333,1.135568833,2.801296917,1.240127828,0.936043701,0.938412226,0.941530845
'02-Jul-2022 11:30:00',0.477083245,0.573510753,0.792861754,0.884911898,6.934079201,9.118742375,11.62915463,1.213575583,1.117303917,2.505742,1.170183377,0.940161902,0.943321947,0.946933508
'02-Jul-2022 11:40:00',0.395303171,0.472908272,0.658493624,0.881751436,5.107862438,7.826143649,9.816807654,0.718505333,0.915553917,3.178439167,1.465384051,0.933577663,0.945071149,0.947635336
'02-Jul-2022 11:50:00',0.418038887,0.495819357,0.673293189,0.845843247,6.571714782,8.550426236,10.76605138,0.954755583,0.85237875,2.736764583,1.140223583,0.942720866,0.94756755,0.949993848
'02-Jul-2022 12:00:00',0.442975939,0.531232829,0.736557111,0.895735602,5.496985068,8.78628619,9.985703356,1.0346465,0.980991167,3.381723125,1.368179005,0.93025553,0.945328317,0.942737356
